GEOID10,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,HOUSING10,POP10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
6.0014E+13,6,1,400700,4018,0,0,578,0,38,-122
6.0014E+13,6,1,400700,4019,0,0,2003,0,38,-122
6.0014E+13,6,1,400700,4020,9,38,5882,0,38,-122
6.0014E+13,6,1,400700,4021,2,2,14515,0,38,-122
6.0014E+13,6,1,400700,4022,53,124,19508,0,38,-122
6.0014E+13,6,1,400700,4023,54,115,18065,0,38,-122
6.0014E+13,6,1,400700,4024,4,13,2520,0,38,-122
6.0014E+13,6,1,400700,4025,0,0,2247,0,38,-122
6.0014E+13,6,1,400700,4026,0,0,1819,0,38,-122
6.0014E+13,6,1,400700,4027,0,0,778,0,38,-122
6.0014E+13,6,1,400700,4028,36,70,20580,0,38,-122
6.0014E+13,6,1,400700,4029,0,0,1131,0,38,-122
6.0014E+13,6,1,400700,4030,0,0,635,0,38,-122
6.0014E+13,6,1,400800,1000,29,54,9363,0,38,-122
6.0014E+13,6,1,400800,1001,39,95,11205,0,38,-122
6.0014E+13,6,1,400800,1002,17,40,8856,0,38,-122
6.0014E+13,6,1,400800,1003,0,0,2946,0,38,-122
6.0014E+13,6,1,400800,1004,27,54,10184,0,38,-122
6.0014E+13,6,1,400800,1005,0,0,10860,0,38,-122
6.0014E+13,6,1,400800,1006,27,47,14218,0,38,-122
6.0014E+13,6,1,400800,1007,10,17,5362,0,38,-122
6.0014E+13,6,1,400800,1008,42,114,14589,0,38,-122
6.0014E+13,6,1,400800,1009,17,44,10857,0,38,-122
6.0014E+13,6,1,400800,1010,67,85,11253,0,38,-122
6.0014E+13,6,1,400800,1011,1,1,1612,0,38,-122
6.0014E+13,6,1,400800,1012,44,89,13393,0,38,-122
6.0014E+13,6,1,400800,1013,88,159,26820,0,38,-122
6.0014E+13,6,1,400800,1014,8,14,13032,0,38,-122
6.0014E+13,6,1,400800,1015,1,1,6721,0,38,-122
6.0014E+13,6,1,400800,1016,6,10,3659,0,38,-122
6.0014E+13,6,1,400800,1017,21,33,7186,0,38,-122
6.0014E+13,6,1,400800,1018,18,31,13110,0,38,-122
6.0014E+13,6,1,400800,1019,10,16,1435,0,38,-122
6.0014E+13,6,1,400800,1020,10,21,1371,0,38,-122
6.0014E+13,6,1,400800,1021,8,17,1379,0,38,-122
6.0014E+13,6,1,400800,1022,1,1,548,0,38,-122
6.0014E+13,6,1,400800,1023,0,0,1267,0,38,-122
6.0014E+13,6,1,400800,1024,52,74,15309,0,38,-122
6.0014E+13,6,1,400800,1025,44,80,13786,0,38,-122
6.0014E+13,6,1,400800,1026,27,71,11667,0,38,-122
6.0014E+13,6,1,400800,1027,25,48,10005,0,38,-122
6.0014E+13,6,1,400800,1028,44,52,540,0,38,-122
6.0014E+13,6,1,400800,1029,0,0,596,0,38,-122
6.0014E+13,6,1,400800,2000,52,101,12843,0,38,-122
6.0014E+13,6,1,400800,2001,98,260,37272,0,38,-122
6.0014E+13,6,1,400800,2002,119,257,74409,0,38,-122
6.0014E+13,6,1,400800,2003,0,0,537,0,38,-122
6.0014E+13,6,1,400800,2004,4,15,7512,0,38,-122
6.0014E+13,6,1,400800,2005,29,72,15180,0,38,-122
6.0014E+13,6,1,400800,2006,51,110,16300,0,38,-122
6.0014E+13,6,1,400800,2007,21,61,8175,0,38,-122
6.0014E+13,6,1,400800,2008,0,0,2236,0,38,-122
6.0014E+13,6,1,400800,2009,3,27,6217,0,38,-122
6.0014E+13,6,1,400800,2010,14,33,6200,0,38,-122
6.0014E+13,6,1,400800,2011,13,30,6177,0,38,-122
6.0014E+13,6,1,400800,2012,13,29,5827,0,38,-122
6.0014E+13,6,1,400800,2013,34,56,12185,0,38,-122
6.0014E+13,6,1,400800,3000,14,22,12101,0,38,-122
6.0014E+13,6,1,400800,3001,32,173,16093,0,38,-122
6.0014E+13,6,1,400800,3002,59,100,15640,0,38,-122
6.0014E+13,6,1,400800,3003,24,50,13113,0,38,-122
6.0014E+13,6,1,400800,3004,0,0,1863,0,38,-122
6.0014E+13,6,1,400800,3005,23,49,13657,0,38,-122
6.0014E+13,6,1,400800,3006,36,83,12962,0,38,-122
6.0014E+13,6,1,400800,3007,36,67,12437,0,38,-122
6.0014E+13,6,1,400800,3008,37,61,15791,0,38,-122
6.0014E+13,6,1,400800,3009,68,119,15865,0,38,-122
6.0014E+13,6,1,400800,3010,33,51,14749,0,38,-122
6.0014E+13,6,1,400800,3011,0,0,745,0,38,-122
6.0014E+13,6,1,400800,3012,24,41,13453,0,38,-122
6.0014E+13,6,1,400800,3013,48,107,16193,0,38,-122
6.0014E+13,6,1,400800,3014,67,134,24553,0,38,-122
6.0014E+13,6,1,400800,3015,98,216,25116,0,38,-122
6.0014E+13,6,1,400800,3016,0,0,1397,0,38,-122
6.0014E+13,6,1,400800,3017,0,0,1046,0,38,-122
6.0014E+13,6,1,400800,3018,0,0,816,0,38,-122
6.0014E+13,6,1,400800,3019,0,2,2745,0,38,-122
6.0014E+13,6,1,400800,3020,0,0,696,0,38,-122
6.0014E+13,6,1,400900,1000,0,0,3766,0,38,-122
6.0014E+13,6,1,400900,1001,0,0,7094,0,38,-122
6.0014E+13,6,1,400900,1002,35,67,14038,0,38,-122
6.0014E+13,6,1,400900,1003,0,0,8045,0,38,-122
6.0014E+13,6,1,400900,1004,42,73,16737,0,38,-122
6.0014E+13,6,1,400900,1005,39,85,15101,0,38,-122
6.0014E+13,6,1,400900,1006,34,72,11899,0,38,-122
6.0014E+13,6,1,400900,1007,17,33,12497,0,38,-122
6.0014E+13,6,1,400900,1008,22,54,11897,0,38,-122
6.0014E+13,6,1,400900,1009,40,87,15152,0,38,-122
6.0014E+13,6,1,400900,1010,125,213,17961,0,38,-122
6.0014E+13,6,1,400900,1011,42,87,18325,0,38,-122
6.0014E+13,6,1,400900,1012,49,89,14615,0,38,-122
6.0014E+13,6,1,400900,1013,74,154,22740,0,38,-122
6.0014E+13,6,1,400900,1014,85,158,29378,0,38,-122
6.0014E+13,6,1,400900,2000,80,175,24933,0,38,-122
6.0014E+13,6,1,400900,2001,60,109,15960,0,38,-122
6.0014E+13,6,1,400900,2002,49,101,18092,0,38,-122
6.0014E+13,6,1,400900,2003,59,98,18253,0,38,-122
6.0014E+13,6,1,400900,2004,29,39,19547,0,38,-122
6.0014E+13,6,1,400900,2005,2,9,1334,0,38,-122
6.0014E+13,6,1,400900,2006,33,81,13014,0,38,-122
6.0014E+13,6,1,400900,2007,91,205,27506,0,38,-122
6.0014E+13,6,1,400900,2008,0,0,1127,0,38,-122
6.0014E+13,6,1,400900,2009,0,0,383,0,38,-122
6.0014E+13,6,1,400900,2010,4,6,516,0,38,-122
6.0014E+13,6,1,400900,2011,7,18,2590,0,38,-122
6.0014E+13,6,1,400900,2012,14,30,5600,0,38,-122
6.0014E+13,6,1,400900,2013,27,61,22162,0,38,-122
6.0014E+13,6,1,400900,2014,50,98,16819,0,38,-122
6.0014E+13,6,1,400900,2015,12,35,1246,0,38,-122
6.0014E+13,6,1,400900,2016,32,65,16836,0,38,-122
6.0014E+13,6,1,401000,1000,0,0,519,0,38,-122
6.0014E+13,6,1,401000,1001,0,0,29569,0,38,-122
6.0014E+13,6,1,401000,1002,0,0,766,0,38,-122
6.0014E+13,6,1,401000,1003,0,0,13694,0,38,-122
6.0014E+13,6,1,401000,1004,0,0,6414,0,38,-122
6.0014E+13,6,1,401000,1005,0,0,848,0,38,-122
6.0014E+13,6,1,401000,1006,15,51,6156,0,38,-122
6.0014E+13,6,1,401000,1007,0,0,257,0,38,-122
6.0014E+13,6,1,401000,1008,23,44,9396,0,38,-122
6.0014E+13,6,1,401000,1009,0,0,807,0,38,-122
6.0014E+13,6,1,401000,1010,66,146,21653,0,38,-122
6.0014E+13,6,1,401000,1011,48,117,20254,0,38,-122
6.0014E+13,6,1,401000,1012,3,6,424,0,38,-122
6.0014E+13,6,1,401000,1013,77,154,24998,0,38,-122
6.0014E+13,6,1,401000,1014,0,0,568,0,38,-122
6.0014E+13,6,1,401000,1015,72,183,23670,0,38,-122
6.0014E+13,6,1,401000,1016,0,0,602,0,38,-122
6.0014E+13,6,1,401000,1017,0,0,657,0,38,-122
6.0014E+13,6,1,401000,1018,37,79,15902,0,38,-122
6.0014E+13,6,1,401000,1019,56,118,17859,0,38,-122
6.0014E+13,6,1,401000,1020,0,0,10040,0,38,-122
6.0014E+13,6,1,401000,2000,13,31,593,0,38,-122
6.0014E+13,6,1,401000,2001,60,140,17759,0,38,-122
6.0014E+13,6,1,401000,2002,0,0,598,0,38,-122
6.0014E+13,6,1,401000,2003,72,166,21064,0,38,-122
6.0014E+13,6,1,401000,2004,0,0,565,0,38,-122
6.0014E+13,6,1,401000,2005,47,94,17020,0,38,-122
6.0014E+13,6,1,401000,2006,0,0,4384,0,38,-122
6.0014E+13,6,1,401000,2007,8,24,3786,0,38,-122
6.0014E+13,6,1,401000,2008,52,126,19038,0,38,-122
6.0014E+13,6,1,401000,2009,0,0,501,0,38,-122
6.0014E+13,6,1,401000,2010,49,98,20261,0,38,-122
6.0014E+13,6,1,401000,2011,0,0,601,0,38,-122
6.0014E+13,6,1,401000,2012,54,104,17508,0,38,-122
6.0014E+13,6,1,401000,2013,2,8,603,0,38,-122
6.0014E+13,6,1,401000,2014,19,33,14906,0,38,-122
6.0014E+13,6,1,401000,2015,0,0,6657,0,38,-122
6.0014E+13,6,1,401000,3000,6,5,585,0,38,-122
6.0014E+13,6,1,401000,3001,52,109,17762,0,38,-122
6.0014E+13,6,1,401000,3002,0,0,615,0,38,-122
6.0014E+13,6,1,401000,3003,52,116,20155,0,38,-122
6.0014E+13,6,1,401000,3004,0,0,524,0,38,-122
6.0014E+13,6,1,401000,3005,43,101,18091,0,38,-122
6.0014E+13,6,1,401000,3006,32,52,5703,0,38,-122
6.0014E+13,6,1,401000,3007,51,105,24050,0,38,-122
6.0014E+13,6,1,401000,3008,0,0,591,0,38,-122
6.0014E+13,6,1,401000,3009,53,127,20143,0,38,-122
6.0014E+13,6,1,401000,3010,2,11,615,0,38,-122
6.0014E+13,6,1,401000,3011,57,121,17861,0,38,-122
6.0014E+13,6,1,401000,3012,0,0,577,0,38,-122
6.0014E+13,6,1,401000,3013,6,9,785,0,38,-122
6.0014E+13,6,1,401000,3014,56,124,22621,0,38,-122
6.0014E+13,6,1,401000,3015,0,0,814,0,38,-122
6.0014E+13,6,1,401000,3016,19,39,9025,0,38,-122
6.0014E+13,6,1,401000,3017,42,97,15210,0,38,-122
6.0014E+13,6,1,401000,3018,0,0,652,0,38,-122
6.0014E+13,6,1,401000,3019,50,82,21941,0,38,-122
6.0014E+13,6,1,401000,3020,0,0,5810,0,38,-122
6.0014E+13,6,1,401000,3021,57,126,16242,0,38,-122
6.0014E+13,6,1,401000,3022,0,0,2236,0,38,-122
6.0014E+13,6,1,401000,3023,20,36,13547,0,38,-122
6.0014E+13,6,1,401000,4000,0,0,7397,0,38,-122
6.0014E+13,6,1,401000,4001,25,50,11551,0,38,-122
6.0014E+13,6,1,401000,4002,0,0,761,0,38,-122
6.0014E+13,6,1,401000,4003,23,54,18816,0,38,-122
6.0014E+13,6,1,401000,4004,0,0,662,0,38,-122
6.0014E+13,6,1,401000,4005,6,4,3084,0,38,-122
6.0014E+13,6,1,401000,4006,0,0,564,0,38,-122
6.0014E+13,6,1,401000,4007,92,165,17565,0,38,-122
6.0014E+13,6,1,401000,4008,0,0,731,0,38,-122
6.0014E+13,6,1,401000,4009,48,80,13983,0,38,-122
6.0014E+13,6,1,401000,4010,0,0,1354,0,38,-122
6.0014E+13,6,1,401000,4011,0,0,7048,0,38,-122
6.0014E+13,6,1,401000,4012,14,29,8979,0,38,-122
6.0014E+13,6,1,401000,4013,5,6,987,0,38,-122
6.0014E+13,6,1,401000,4014,4,11,898,0,38,-122
6.0014E+13,6,1,401000,4015,82,186,20972,0,38,-122
6.0014E+13,6,1,401000,4016,0,0,677,0,38,-122
6.0014E+13,6,1,401000,4017,0,0,809,0,38,-122
6.0014E+13,6,1,401000,4018,60,125,24536,0,38,-122
6.0014E+13,6,1,401000,5000,6,6,40868,0,38,-122
6.0014E+13,6,1,401000,5001,1,5,4333,0,38,-122
6.0014E+13,6,1,401000,5002,0,0,667,0,38,-122
6.0014E+13,6,1,401000,5003,86,222,26365,0,38,-122
6.0014E+13,6,1,401000,5004,17,35,5315,0,38,-122
6.0014E+13,6,1,401000,5005,84,196,22814,0,38,-122
6.0014E+13,6,1,401000,5006,1,1,2605,0,38,-122
6.0014E+13,6,1,401000,5007,0,0,3008,0,38,-122
6.0014E+13,6,1,401000,5008,11,30,11191,0,38,-122
6.0014E+13,6,1,401000,5009,78,178,23971,0,38,-122
6.0014E+13,6,1,401000,5010,51,110,22328,0,38,-122
6.0014E+13,6,1,401000,5011,0,0,654,0,38,-122
6.0014E+13,6,1,401000,5012,68,142,24118,0,38,-122
6.0014E+13,6,1,401000,5013,0,0,714,0,38,-122
6.0014E+13,6,1,401000,5014,50,106,21814,0,38,-122
6.0014E+13,6,1,401000,5015,0,0,10403,0,38,-122
6.0014E+13,6,1,401000,5016,0,0,505,0,38,-122
6.0014E+13,6,1,401000,6000,25,49,7744,0,38,-122
6.0014E+13,6,1,401000,6001,1,0,1173,0,38,-122
6.0014E+13,6,1,401000,6002,50,105,15887,0,38,-122
6.0014E+13,6,1,401000,6003,0,0,16975,0,38,-122
6.0014E+13,6,1,401000,6004,97,197,34257,0,38,-122
6.0014E+13,6,1,401000,6005,84,155,28873,0,38,-122
6.0014E+13,6,1,401000,6006,0,0,2141,0,38,-122
6.0014E+13,6,1,401000,6007,71,162,23405,0,38,-122
6.0014E+13,6,1,401000,6008,11,16,8759,0,38,-122
6.0014E+13,6,1,401000,6009,3,7,9591,0,38,-122
6.0014E+13,6,1,401000,6010,4,3,737,0,38,-122
6.0014E+13,6,1,401000,6011,72,135,27396,0,38,-122
6.0014E+13,6,1,401000,6012,57,126,27086,0,38,-122
6.0014E+13,6,1,401100,1000,2,2,1225,0,38,-122
6.0014E+13,6,1,401100,1001,7,8,1605,0,38,-122
6.0014E+13,6,1,401100,1002,44,74,17129,0,38,-122
6.0014E+13,6,1,401100,1003,24,54,8783,0,38,-122
6.0014E+13,6,1,401100,1004,18,38,9586,0,38,-122
6.0014E+13,6,1,401100,1005,85,159,17477,0,38,-122
6.0014E+13,6,1,401100,1006,36,81,16973,0,38,-122
6.0014E+13,6,1,401100,1007,0,0,254,0,38,-122
6.0014E+13,6,1,401100,1008,0,0,1252,0,38,-122
6.0014E+13,6,1,401100,1009,1,2,325,0,38,-122
6.0014E+13,6,1,401100,1010,0,0,733,0,38,-122
6.0014E+13,6,1,401100,1011,6,6,438,0,38,-122
6.0014E+13,6,1,401100,1012,0,0,1718,0,38,-122
6.0014E+13,6,1,401100,1013,10,19,38096,0,38,-122
6.0014E+13,6,1,401100,1014,51,102,25716,0,38,-122
6.0014E+13,6,1,401100,1015,0,0,909,0,38,-122
6.0014E+13,6,1,401100,1016,0,0,890,0,38,-122
6.0014E+13,6,1,401100,1017,58,118,25485,0,38,-122
6.0014E+13,6,1,401100,2000,86,173,28427,0,38,-122
6.0014E+13,6,1,401100,2001,0,0,847,0,38,-122
6.0014E+13,6,1,401100,2002,4,6,1112,0,38,-122
6.0014E+13,6,1,401100,2003,133,210,33163,0,38,-122
6.0014E+13,6,1,401100,2004,40,77,13010,0,38,-122
6.0014E+13,6,1,401100,2005,0,0,947,0,38,-122
6.0014E+13,6,1,401100,2006,148,240,27580,0,38,-122
6.0014E+13,6,1,401100,2007,8,14,1287,0,38,-122
6.0014E+13,6,1,401100,2008,0,0,1491,0,38,-122
6.0014E+13,6,1,401100,2009,14,13,1222,0,38,-122
6.0014E+13,6,1,401100,2010,115,196,23109,0,38,-122
6.0014E+13,6,1,401100,2011,129,225,23658,0,38,-122
6.0014E+13,6,1,401100,2012,91,157,24475,0,38,-122
6.0014E+13,6,1,401100,2013,2,6,1143,0,38,-122
6.0014E+13,6,1,401100,2014,0,0,860,0,38,-122
6.0014E+13,6,1,401100,2015,1,4,658,0,38,-122
6.0014E+13,6,1,401100,3000,26,48,11445,0,38,-122
6.0014E+13,6,1,401100,3001,35,82,12401,0,38,-122
6.0014E+13,6,1,401100,3002,25,57,15535,0,38,-122
6.0014E+13,6,1,401100,3003,0,0,751,0,38,-122
6.0014E+13,6,1,401100,3004,10,20,2140,0,38,-122
6.0014E+13,6,1,401100,3005,22,29,1846,0,38,-122
6.0014E+13,6,1,401100,3006,0,0,534,0,38,-122
6.0014E+13,6,1,401100,3007,39,185,12727,0,38,-122
6.0014E+13,6,1,401100,3008,0,0,877,0,38,-122
6.0014E+13,6,1,401100,3009,115,215,26813,0,38,-122
6.0014E+13,6,1,401100,3010,1,3,1255,0,38,-122
6.0014E+13,6,1,401100,3011,1,1,913,0,38,-122
6.0014E+13,6,1,401100,3012,120,214,29124,0,38,-122
6.0014E+13,6,1,401100,3013,0,0,973,0,38,-122
6.0014E+13,6,1,401100,3014,18,37,42429,0,38,-122
6.0014E+13,6,1,401100,3015,0,0,19429,0,38,-122
6.0014E+13,6,1,401100,3016,0,0,378,0,38,-122
6.0014E+13,6,1,401100,3017,73,152,22730,0,38,-122
6.0014E+13,6,1,401100,3018,1,4,998,0,38,-122
6.0014E+13,6,1,401100,3019,0,0,6121,0,38,-122
6.0014E+13,6,1,401100,4000,4,14,5435,0,38,-122
6.0014E+13,6,1,401100,4001,0,0,2006,0,38,-122
6.0014E+13,6,1,401100,4002,0,0,1007,0,38,-122
6.0014E+13,6,1,401100,4003,4,6,18196,0,38,-122
6.0014E+13,6,1,401100,4004,0,0,6672,0,38,-122
6.0014E+13,6,1,401100,4005,26,65,7106,0,38,-122
6.0014E+13,6,1,401100,4006,0,0,660,0,38,-122
6.0014E+13,6,1,401100,4007,86,181,25470,0,38,-122
6.0014E+13,6,1,401100,4008,0,0,810,0,38,-122
6.0014E+13,6,1,401100,4009,0,0,5044,0,38,-122
6.0014E+13,6,1,401100,4010,0,11,9648,0,38,-122
6.0014E+13,6,1,401100,4011,0,0,5141,0,38,-122
6.0014E+13,6,1,401100,4012,0,0,14274,0,38,-122
6.0014E+13,6,1,401100,4013,60,127,25336,0,38,-122
6.0014E+13,6,1,401100,4014,10,16,715,0,38,-122
6.0014E+13,6,1,401100,4015,40,78,9470,0,38,-122
6.0014E+13,6,1,401100,4016,0,0,794,0,38,-122
6.0014E+13,6,1,401100,4017,0,0,715,0,38,-122
6.0014E+13,6,1,401100,4018,0,0,2774,0,38,-122
6.0014E+13,6,1,401100,4019,8,24,5005,0,38,-122
6.0014E+13,6,1,401100,4020,0,0,6435,0,38,-122
6.0014E+13,6,1,401100,4021,0,0,6208,0,38,-122
6.0014E+13,6,1,401100,4022,0,0,6249,0,38,-122
6.0014E+13,6,1,401100,4023,0,0,9650,0,38,-122
6.0014E+13,6,1,401100,4024,0,0,4669,0,38,-122
6.0014E+13,6,1,401100,4025,82,145,18799,0,38,-122
6.0014E+13,6,1,401100,4026,84,182,30170,0,38,-122
6.0014E+13,6,1,401100,4027,36,68,11999,0,38,-122
6.0014E+13,6,1,401100,4028,64,116,13639,0,38,-122
6.0014E+13,6,1,401100,4029,11,16,2547,0,38,-122
6.0014E+13,6,1,401100,4030,0,0,703,0,38,-122
6.0014E+13,6,1,401100,4031,0,0,7509,0,38,-122
6.0014E+13,6,1,401100,4032,0,0,7355,0,38,-122
6.0014E+13,6,1,401100,4033,0,0,6295,0,38,-122
6.0014E+13,6,1,401100,4034,33,76,19001,0,38,-122
6.0014E+13,6,1,401100,4035,0,0,16797,0,38,-122
6.0014E+13,6,1,401100,4036,0,0,10301,0,38,-122
6.0014E+13,6,1,401100,4037,0,0,770,0,38,-122
6.0014E+13,6,1,401200,1000,16,34,17030,0,38,-122
6.0014E+13,6,1,401200,1001,0,0,880,0,38,-122
6.0014E+13,6,1,401200,1002,0,0,1276,0,38,-122
6.0014E+13,6,1,401200,1003,0,0,1287,0,38,-122
6.0014E+13,6,1,401200,1004,0,0,2017,0,38,-122
6.0014E+13,6,1,401200,1005,1,0,1509,0,38,-122
6.0014E+13,6,1,401200,1006,53,83,15552,0,38,-122
6.0014E+13,6,1,401200,1007,26,54,11985,0,38,-122
6.0014E+13,6,1,401200,1008,8,10,6310,0,38,-122
6.0014E+13,6,1,401200,1009,28,55,10298,0,38,-122
6.0014E+13,6,1,401200,1010,21,46,11278,0,38,-122
6.0014E+13,6,1,401200,1011,27,68,10109,0,38,-122
6.0014E+13,6,1,401200,1012,32,58,11270,0,38,-122
6.0014E+13,6,1,401200,1013,0,0,26226,0,38,-122
6.0014E+13,6,1,401200,1014,37,71,13132,0,38,-122
6.0014E+13,6,1,401200,1015,34,62,10862,0,38,-122
6.0014E+13,6,1,401200,1016,20,44,8865,0,38,-122
6.0014E+13,6,1,401200,1017,50,92,106583,0,38,-122
6.0014E+13,6,1,401200,1018,54,108,25423,0,38,-122
6.0014E+13,6,1,401200,1019,81,194,22343,0,38,-122
6.0014E+13,6,1,401200,1020,19,38,7860,0,38,-122
6.0014E+13,6,1,401200,1021,20,47,9508,0,38,-122
6.0014E+13,6,1,401200,2000,23,40,11627,0,38,-122
6.0014E+13,6,1,401200,2001,65,131,22726,0,38,-122
6.0014E+13,6,1,401200,2002,80,143,20572,0,38,-122
6.0014E+13,6,1,401200,2003,50,91,19269,0,38,-122
6.0014E+13,6,1,401200,2004,53,95,19024,0,38,-122
6.0014E+13,6,1,401200,2005,35,62,8147,0,38,-122
6.0014E+13,6,1,401200,2006,0,29,7568,0,38,-122
6.0014E+13,6,1,401200,2007,30,41,6841,0,38,-122
6.0014E+13,6,1,401200,2008,43,81,11238,0,38,-122
6.0014E+13,6,1,401200,2009,45,67,17885,0,38,-122
6.0014E+13,6,1,401200,3000,0,0,1246,0,38,-122
6.0014E+13,6,1,401200,3001,3,6,968,0,38,-122
6.0014E+13,6,1,401200,3002,0,0,1045,0,38,-122
6.0014E+13,6,1,401200,3003,0,0,1101,0,38,-122
6.0014E+13,6,1,401200,3004,102,158,19712,0,38,-122
6.0014E+13,6,1,401200,3005,68,138,18569,0,38,-122
6.0014E+13,6,1,401200,3006,9,16,6767,0,38,-122
6.0014E+13,6,1,401200,3007,6,12,19118,0,38,-122
6.0014E+13,6,1,401200,3008,16,26,6136,0,38,-122
6.0014E+13,6,1,401200,3009,70,115,17822,0,38,-122
6.0014E+13,6,1,401200,3010,38,64,15115,0,38,-122
6.0014E+13,6,1,401200,3011,0,0,1069,0,38,-122
6.0014E+13,6,1,401200,3012,20,25,5435,0,38,-122
6.0014E+13,6,1,401200,3013,13,12,15245,0,38,-122
6.0014E+13,6,1,401200,3014,0,0,1266,0,38,-122
6.0014E+13,6,1,401200,3015,0,0,775,0,38,-122
6.0014E+13,6,1,401200,3016,0,0,59384,0,38,-122
6.0014E+13,6,1,401300,1000,0,0,11976,0,38,-122
6.0014E+13,6,1,401300,1001,0,0,2597,0,38,-122
6.0014E+13,6,1,401300,1002,0,0,8191,0,38,-122
6.0014E+13,6,1,401300,1003,0,0,2969,0,38,-122
6.0014E+13,6,1,401300,1004,0,0,791,0,38,-122
6.0014E+13,6,1,401300,1005,0,0,4898,0,38,-122
6.0014E+13,6,1,401300,1006,0,0,13081,0,38,-122
6.0014E+13,6,1,401300,1007,0,0,1440,0,38,-122
6.0014E+13,6,1,401300,1008,51,85,41347,0,38,-122
6.0014E+13,6,1,401300,1009,10,25,36677,0,38,-122
6.0014E+13,6,1,401300,1010,8,23,11002,0,38,-122
6.0014E+13,6,1,401300,1011,0,0,928,0,38,-122
6.0014E+13,6,1,401300,1012,92,142,13483,0,38,-122
6.0014E+13,6,1,401300,1013,14,24,11942,0,38,-122
6.0014E+13,6,1,401300,1014,68,122,22976,0,38,-122
6.0014E+13,6,1,401300,1015,0,0,6348,0,38,-122
6.0014E+13,6,1,401300,1016,0,0,8942,0,38,-122
6.0014E+13,6,1,401300,1017,0,0,4660,0,38,-122
6.0014E+13,6,1,401300,1018,62,71,22730,0,38,-122
6.0014E+13,6,1,401300,1019,100,220,15779,0,38,-122
6.0014E+13,6,1,401300,1020,0,0,1170,0,38,-122
6.0014E+13,6,1,401300,1021,1,0,33228,0,38,-122
6.0014E+13,6,1,401300,1022,0,0,5918,0,38,-122
6.0014E+13,6,1,401300,1023,0,0,6941,0,38,-122
6.0014E+13,6,1,401300,1024,2,0,499,0,38,-122
6.0014E+13,6,1,401300,1025,0,0,398,0,38,-122
6.0014E+13,6,1,401300,1026,0,0,755,0,38,-122
6.0014E+13,6,1,401300,1027,15,29,1578,0,38,-122
6.0014E+13,6,1,401300,1028,43,82,11478,0,38,-122
6.0014E+13,6,1,401300,1029,4,60,18618,0,38,-122
6.0014E+13,6,1,401300,1030,26,30,15472,0,38,-122
6.0014E+13,6,1,401300,1031,0,0,24225,0,38,-122
6.0014E+13,6,1,401300,1032,0,76,32799,0,38,-122
6.0014E+13,6,1,401300,1033,0,0,16821,0,38,-122
6.0014E+13,6,1,401300,1034,0,0,2117,0,38,-122
6.0014E+13,6,1,401300,1035,0,0,200,0,38,-122
6.0014E+13,6,1,401300,1036,1,4,11395,0,38,-122
6.0014E+13,6,1,401300,1037,27,38,15866,0,38,-122
6.0014E+13,6,1,401300,2000,114,193,28026,0,38,-122
6.0014E+13,6,1,401300,2001,36,45,11561,0,38,-122
6.0014E+13,6,1,401300,2002,0,0,7030,0,38,-122
6.0014E+13,6,1,401300,2003,0,2,8528,0,38,-122
6.0014E+13,6,1,401300,2004,0,0,1127,0,38,-122
6.0014E+13,6,1,401300,2005,0,0,877,0,38,-122
6.0014E+13,6,1,401300,2006,0,0,3008,0,38,-122
6.0014E+13,6,1,401300,2007,47,67,20269,0,38,-122
6.0014E+13,6,1,401300,2008,0,0,3961,0,38,-122
6.0014E+13,6,1,401300,2009,0,0,6983,0,38,-122
6.0014E+13,6,1,401300,2010,95,160,13541,0,38,-122
6.0014E+13,6,1,401300,2011,0,0,1082,0,38,-122
6.0014E+13,6,1,401300,2012,0,0,6271,0,38,-122
6.0014E+13,6,1,401300,2013,0,0,516,0,38,-122
6.0014E+13,6,1,401300,2014,0,0,1458,0,38,-122
6.0014E+13,6,1,401300,2015,289,668,16609,0,38,-122
6.0014E+13,6,1,401300,2016,76,126,16610,0,38,-122
6.0014E+13,6,1,401300,2017,0,0,1224,0,38,-122
6.0014E+13,6,1,401300,2018,44,158,11997,0,38,-122
6.0014E+13,6,1,401300,2019,0,2,10941,0,38,-122
6.0014E+13,6,1,401300,2020,0,0,536,0,38,-122
6.0014E+13,6,1,401300,2021,0,0,1902,0,38,-122
6.0014E+13,6,1,401300,2022,0,0,362,0,38,-122
6.0014E+13,6,1,401300,2023,0,0,337,0,38,-122
6.0014E+13,6,1,401300,2024,21,32,8865,0,38,-122
6.0014E+13,6,1,401300,2025,0,0,960,0,38,-122
6.0014E+13,6,1,401300,2026,5,5,14960,0,38,-122
6.0014E+13,6,1,401300,3000,1,1,12268,0,38,-122
6.0014E+13,6,1,401300,3001,31,54,20811,0,38,-122
6.0014E+13,6,1,401300,3002,0,0,11368,0,38,-122
6.0014E+13,6,1,401300,3003,205,419,36058,0,38,-122
6.0014E+13,6,1,401300,3004,0,0,2644,0,38,-122
6.0014E+13,6,1,401300,3005,2,2,4949,0,38,-122
6.0014E+13,6,1,401300,3006,26,55,25929,0,38,-122
6.0014E+13,6,1,401300,3007,31,61,25283,0,38,-122
6.0014E+13,6,1,401300,3008,25,33,23718,0,38,-122
6.0014E+13,6,1,401300,3009,23,24,7416,0,38,-122
6.0014E+13,6,1,401300,3010,16,21,12870,0,38,-122
